# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.763610000000000E+009 2.998089466010822E+000 -1.622805335436460E+002 -3.224058343907433E+000 -9.467546625784836E+001 -6.875261932334269E+000 -1.015270316950483E+002 -6.823212536612316E-001 -5.031451384403524E+001 
1.764055000000000E+009 3.012126790852381E+000 -1.615746435837399E+002 -3.693825099801142E+000 -9.520619068409256E+001 -6.978008787532080E+000 -1.047809591267735E+002 -7.390756749909968E-001 -5.690283836551960E+001 
1.764500000000000E+009 3.049922554449549E+000 -1.614820577241570E+002 -3.268459283555832E+000 -9.273772425807844E+001 -6.906824161355863E+000 -9.894014359640025E+001 -9.213000287370708E-001 -4.783436507422105E+001 
1.764945000000000E+009 3.024260117835723E+000 -1.614774577186947E+002 -3.249764055393343E+000 -9.252532578992593E+001 -6.525873670158858E+000 -1.036229534899044E+002 -4.435375301358674E-001 -5.278159228509049E+001 
1.765390000000000E+009 2.907210477317355E+000 -1.616020111469610E+002 -3.719359500726631E+000 -9.645175037244867E+001 -7.369792979751208E+000 -1.022626617099566E+002 -1.174055891763500E+000 -5.421622817408230E+001 
1.765835000000000E+009 2.964916444872766E+000 -1.629181285819134E+002 -3.448398348109371E+000 -9.756761120098422E+001 -7.061895225638996E+000 -1.004623412356923E+002 -1.095388787892981E+000 -5.176154260265218E+001 
1.766280000000000E+009 2.995913186184201E+000 -1.601685991246662E+002 -3.719444729625559E+000 -9.385785547403425E+001 -7.258655893400261E+000 -1.007239077417771E+002 -1.396109859119397E+000 -5.388485927541137E+001 
1.766725000000000E+009 3.123214779767186E+000 -1.609328776063927E+002 -3.225539173774156E+000 -9.297342821043570E+001 -6.348060682441633E+000 -1.038215044491903E+002 -4.997841720913445E-001 -5.551674309462639E+001 
1.767170000000000E+009 2.909442709738848E+000 -1.643642079753588E+002 -3.540696184037090E+000 -9.801283766970906E+001 -6.684754540662924E+000 -1.043739885547896E+002 -8.486967883846525E-001 -5.541450150535102E+001 
1.767615000000000E+009 2.980016133134197E+000 -1.611800510894952E+002 -3.339875356559078E+000 -9.461661988620503E+001 -7.107396330288257E+000 -1.025974620462102E+002 -1.176811711504612E+000 -5.475760706934830E+001 
1.768060000000000E+009 2.975218049081701E+000 -1.608470551409234E+002 -3.157214926597584E+000 -8.941087539814662E+001 -6.643967728171859E+000 -9.281218660156442E+001 -1.082221537418925E+000 -4.372963264975648E+001 
1.768505000000000E+009 3.173969288604216E+000 -1.608272418745639E+002 -3.280980806160706E+000 -9.441913235963362E+001 -6.506130639268706E+000 -1.024938790279219E+002 -1.037507356886139E+000 -5.446122963694211E+001 
1.768950000000000E+009 3.207858978122161E+000 -1.588527485498292E+002 -3.111591242810840E+000 -9.042854620884320E+001 -6.670694313447866E+000 -9.449152145818319E+001 -1.324259366741330E+000 -4.782849852455120E+001 
1.769395000000000E+009 3.181179587486082E+000 -1.622015230800470E+002 -2.935524621014920E+000 -9.542381898782705E+001 -6.202159399142589E+000 -1.044279486546883E+002 -6.715148258388327E-001 -5.602276052428370E+001 
1.769840000000000E+009 3.028099313736278E+000 -1.600466469291289E+002 -3.053034026046702E+000 -9.064192177262790E+001 -6.463246762702380E+000 -9.340206902118574E+001 -1.110391557592336E+000 -4.816271622206535E+001 
1.770285000000000E+009 3.226484702093850E+000 -1.585034898997673E+002 -2.966373623614153E+000 -9.103470535106372E+001 -6.055703696495030E+000 -9.955045059258084E+001 -7.025807277702992E-001 -5.180059834494213E+001 
1.770730000000000E+009 3.177290957186353E+000 -1.590527684144786E+002 -3.264594649483640E+000 -9.129873959927640E+001 -6.714485455773681E+000 -1.000623285120931E+002 -1.320195780855000E+000 -5.209346461069557E+001 
