# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.756935000000000E+009 1.915050703363972E+000 -1.891938040623847E+001 -8.001171988666286E+000 -6.871197258833301E+001 -5.918057350496251E+000 -8.557456415914133E+001 -2.959821760468198E+000 1.476025285944882E+002 
1.757380000000000E+009 1.877523408546783E+000 -1.909396285067600E+001 -8.137258241903270E+000 -6.843766973946886E+001 -5.889931294043875E+000 -8.650885153952157E+001 -2.919358751625198E+000 1.470589227108951E+002 
1.757825000000000E+009 1.797477389637907E+000 -2.006403116313836E+001 -9.119989536125338E+000 -6.969664837232983E+001 -5.588410816267632E+000 -8.538425913514712E+001 -2.817413479002763E+000 1.493567630321088E+002 
1.758270000000000E+009 1.808799894755155E+000 -1.895746820130704E+001 -8.494618838378656E+000 -6.657120760345080E+001 -6.025079190768467E+000 -8.574475469674613E+001 -3.164966618375612E+000 1.436535146748201E+002 
1.758715000000000E+009 1.868844185337104E+000 -1.847958033275431E+001 -7.743740874248582E+000 -6.874108578502658E+001 -5.868632280458309E+000 -8.972991556756044E+001 -2.672913132547850E+000 1.410482985666504E+002 
1.759160000000000E+009 1.760767519426938E+000 -1.916914159782290E+001 -8.919648895553328E+000 -6.479186751144152E+001 -5.948179292545084E+000 -8.516957862970064E+001 -2.875188327647088E+000 1.439777551412545E+002 
1.759605000000000E+009 1.828926766688766E+000 -1.936077792250995E+001 -8.704631273432597E+000 -6.997690873287260E+001 -5.939786319509699E+000 -8.596853246268607E+001 -3.026807569693604E+000 1.409480856623306E+002 
1.760050000000000E+009 1.844186608002767E+000 -2.096167995161405E+001 -9.491035761154821E+000 -7.118611537929077E+001 -5.412156979303718E+000 -8.561492188412458E+001 -2.969426245862040E+000 1.458468142100963E+002 
1.760495000000000E+009 1.698689433432202E+000 -1.853053462743253E+001 -9.106953199080092E+000 -6.950048911222524E+001 -6.094854389138055E+000 -8.723012749965072E+001 -2.969541917645776E+000 1.385546024049823E+002 
1.760940000000000E+009 1.875218627318915E+000 -2.050819885777501E+001 -9.197244205727039E+000 -7.615973925778350E+001 -6.069260751610988E+000 -8.600389671391950E+001 -3.192409395377041E+000 1.405739590439054E+002 
1.761385000000000E+009 1.915752959701703E+000 -1.987677637300832E+001 -8.193005916219198E+000 -7.325983314029887E+001 -6.133216988925459E+000 -9.271405537244442E+001 -2.798966902101296E+000 1.320309654051430E+002 
1.761830000000000E+009 1.724541377115634E+000 -2.101963144009310E+001 -9.383015925609170E+000 -7.123856319305901E+001 -5.946678333807187E+000 -8.658045894218463E+001 -2.780819872938244E+000 1.374903392867557E+002 
1.762275000000000E+009 1.740375398962665E+000 -2.178243824428166E+001 -9.794551278186942E+000 -6.967532038669761E+001 -5.112938080797105E+000 -8.780841386672650E+001 -2.105514582349775E+000 1.405361743690114E+002 
1.762720000000000E+009 1.772387021749062E+000 -1.993873990386233E+001 -8.703904753623561E+000 -7.294104568334207E+001 -5.955895061669544E+000 -9.042510160489802E+001 -2.650075972153085E+000 1.318880772426345E+002 
1.763165000000000E+009 1.665208636321782E+000 -1.981382914222805E+001 -9.771535191275024E+000 -7.163206327237025E+001 -6.086031626482530E+000 -8.879746993048163E+001 -2.646149847594939E+000 1.329059484973267E+002 
1.763610000000000E+009 1.788836017712227E+000 -2.178425865030192E+001 -9.106786527460073E+000 -7.541725389170580E+001 -5.900252324250969E+000 -9.348792850267594E+001 -2.132099809478152E+000 1.291345672283566E+002 
1.764055000000000E+009 1.749755277825476E+000 -2.104709294063656E+001 -9.627199129654136E+000 -7.514884961123389E+001 -6.085333530108582E+000 -8.959810725630723E+001 -2.465730198531758E+000 1.300670856690553E+002 
1.764500000000000E+009 1.634611144310167E+000 -2.127813371131671E+001 -1.071496839717706E+001 -7.850104688980613E+001 -5.525204999048717E+000 -8.622388011625263E+001 -2.475011115983689E+000 1.345203785520556E+002 
1.764945000000000E+009 1.795291331828220E+000 -2.160748898634727E+001 -9.752626437508820E+000 -7.873451223435032E+001 -5.843885117371075E+000 -9.168515500361860E+001 -2.134103752985616E+000 1.275638109956805E+002 
1.765390000000000E+009 1.535001974088502E+000 -2.091933009414030E+001 -1.096344841256387E+001 -7.437435436706434E+001 -5.279903667105196E+000 -8.793998918437865E+001 -2.027202828472106E+000 1.320080895646833E+002 
1.765835000000000E+009 1.522417390595802E+000 -1.999836897000852E+001 -1.049485421144101E+001 -7.398729963858285E+001 -5.923353120216271E+000 -8.984720807962798E+001 -2.483974509721816E+000 1.259096717700942E+002 
1.766280000000000E+009 1.568350321045605E+000 -2.241252060119904E+001 -1.139731092003537E+001 -7.724158450113160E+001 -5.753108449018930E+000 -8.603374659003954E+001 -2.551385650628681E+000 1.306812366331087E+002 
1.766725000000000E+009 1.678071632054534E+000 -1.998321619628533E+001 -1.066790815944741E+001 -7.648584959531002E+001 -5.548752776738132E+000 -9.307826503516183E+001 -1.993932548628273E+000 1.243582309992662E+002 
1.767170000000000E+009 1.460206879960577E+000 -1.873624585758844E+001 -1.075353357083968E+001 -7.438566896515555E+001 -6.164729355327729E+000 -9.014251680993480E+001 -2.368355111353313E+000 1.224115260429114E+002 
1.767615000000000E+009 1.691318070519776E+000 -2.181655266631212E+001 -1.141168423886798E+001 -7.945662114574567E+001 -5.634033209607790E+000 -9.111123587271734E+001 -2.010869312241645E+000 1.274859165262371E+002 
1.768060000000000E+009 1.657489958321208E+000 -2.436683307089508E+001 -1.220104631593914E+001 -8.161940749343630E+001 -5.838126401555624E+000 -8.920369923878423E+001 -2.493586067607978E+000 1.285180137517363E+002 
1.768505000000000E+009 1.701394192691584E+000 -2.188239183242769E+001 -1.100898267902099E+001 -8.127734027508657E+001 -5.702395349496425E+000 -9.371718320820149E+001 -1.874314377457369E+000 1.200422767639586E+002 
1.768950000000000E+009 1.541333419141671E+000 -2.166972192885104E+001 -1.239871924247138E+001 -8.208111848584852E+001 -5.236806580187903E+000 -8.690887489481293E+001 -2.014831267068225E+000 1.264766621793439E+002 
1.769395000000000E+009 1.749904127752168E+000 -2.160650467831539E+001 -1.123195944361972E+001 -8.409442578294180E+001 -5.612658357676533E+000 -9.488767808438335E+001 -1.781330497133218E+000 1.174336208382766E+002 
1.769840000000000E+009 1.458747442946451E+000 -2.233537987535214E+001 -1.294756679114265E+001 -8.466719028391590E+001 -4.802259052276997E+000 -9.008054123390568E+001 -1.687211767132309E+000 1.268050245274127E+002 
1.770285000000000E+009 1.627931316051194E+000 -2.309216120331102E+001 -1.142808411071553E+001 -8.581986420661210E+001 -5.113782487758305E+000 -9.828995139459164E+001 -8.866734307644701E-001 1.171689130589162E+002 
1.770730000000000E+009 1.684840350431731E+000 -2.266081834674336E+001 -1.157794606533503E+001 -9.147310153089266E+001 -5.476712576936878E+000 -9.806532887086524E+001 -1.343857100405447E+000 1.131754107949950E+002 
1.771175000000000E+009 1.589725722960318E+000 -2.214953202472090E+001 -1.231911373452051E+001 -9.151896531589760E+001 -5.658036325412390E+000 -9.450131841306164E+001 -1.789806975198010E+000 1.142952303503878E+002 
1.771620000000000E+009 1.805015718125672E+000 -2.230002893967415E+001 -1.176166407556919E+001 -9.374923903167078E+001 -5.293804766360900E+000 -9.489276147304987E+001 -1.213852816830627E+000 1.129733471762309E+002 
1.772065000000000E+009 1.792357294883758E+000 -2.452285517930235E+001 -1.224641823246068E+001 -9.376319212063902E+001 -5.571200561531764E+000 -9.866359457164542E+001 -9.548614206147597E-001 1.134566953614112E+002 
1.772510000000000E+009 1.815594009901593E+000 -2.352496298908784E+001 -1.121652238207284E+001 -1.004268667723672E+002 -4.916280168231426E+000 -1.070923058712845E+002 -6.242912100496458E-002 1.047647785246662E+002 
1.772955000000000E+009 1.624833913872105E+000 -2.207387835370904E+001 -1.396813858972109E+001 -9.901220418084752E+001 -5.653553531705795E+000 -8.666400820910691E+001 -2.647110823540574E+000 1.166932309645574E+002 
1.773400000000000E+009 1.795624147105854E+000 -2.409778526630556E+001 -1.243942730377609E+001 -1.004134852574461E+002 -5.369917684682977E+000 -9.747946719225033E+001 -1.175580776913592E+000 1.090659290970972E+002 
1.773845000000000E+009 1.691240867103655E+000 -2.415617754397400E+001 -1.316584373074363E+001 -1.039812821429604E+002 -4.897545071706841E+000 -9.402526368329562E+001 -1.393633769832516E+000 1.140988136144597E+002 
1.774290000000000E+009 1.873002623858228E+000 -2.174657130657042E+001 -1.206449660579896E+001 -1.024944876209006E+002 -4.787301647646928E+000 -1.046501498434507E+002 -3.160278730493142E-001 1.058041255732604E+002 
1.774735000000000E+009 1.801644292413580E+000 -2.447362975986740E+001 -1.234418106352766E+001 -1.109408802935780E+002 -5.216609294360794E+000 -1.016099335371361E+002 -8.197069522891618E-001 1.045906946001766E+002 
1.775180000000000E+009 1.595538731081179E+000 -2.206781540070728E+001 -1.363973574235544E+001 -1.012471875695526E+002 -5.026044522297723E+000 -9.669525853173738E+001 -1.178084263210720E+000 1.113406219617747E+002 
1.775625000000000E+009 1.909247861501856E+000 -2.634314931029324E+001 -1.194949150178476E+001 -1.164776404801508E+002 -5.156274070518151E+000 -1.090310366284639E+002 -4.070757688434847E-001 9.751245920969676E+001 
1.776070000000000E+009 1.841323561850224E+000 -2.561280999920819E+001 -1.276223278327920E+001 -1.145911542958606E+002 -5.214742475075510E+000 -1.051539866565581E+002 -7.872623610334865E-001 1.024009858779989E+002 
1.776515000000000E+009 1.999385010441365E+000 -2.592557520269090E+001 -1.212182743588568E+001 -1.149572823123856E+002 -4.895268850370086E+000 -1.071117752195832E+002 -6.153156328997901E-002 1.015999523724463E+002 
